movie,production_budget,profit,profit_margin,release_date,runtime_minutes,genres,director
Coco,182522743.96214098,868530947.6754732,4.758480662857143,2017-11-22,98.0,Horror,Neil Boultby
Ralph Breaks The Internet,178170958.99357644,560348079.3914229,3.1450023200000006,2018-11-21,,,
Monsters vs. Aliens,208541999.74829516,482672133.90343857,2.3145080342857143,2009-03-27,,,
Cars 3,182522743.96214098,376979851.22384137,2.0653856228571428,2017-06-16,102.0,Adventure,Brian Fee
Cars 3,182522743.96214098,376979851.22384137,2.0653856228571428,2017-06-16,102.0,Animation,Brian Fee
Cars 3,182522743.96214098,376979851.22384137,2.0653856228571428,2017-06-16,102.0,Comedy,Brian Fee
G.I. Joe: The Rise of Cobra,208541999.74829516,330891225.53850853,1.5866886571428573,2009-08-07,,,
Wild Wild West,268547268.90756303,245582665.5793038,0.914485805714286,1999-06-30,,,
The Mummy: Tomb of the Dragon Emperor,207800053.87755862,395713050.0720241,1.9042971485714286,2008-08-01,,,
Evan Almighty,215778641.08574238,122588185.00102732,0.5681201085714287,2007-06-22,,,
Waterworld,293569389.7637795,297750555.9913386,1.0142425142857143,1995-07-28,,,
King Arthur: Legend of the Sword,182522743.96214098,3968985.2281086743,0.021745154285714247,2017-05-12,126.0,Action,Guy Ritchie
King Arthur: Legend of the Sword,182522743.96214098,3968985.2281086743,0.021745154285714247,2017-05-12,126.0,Adventure,Guy Ritchie
King Arthur: Legend of the Sword,182522743.96214098,3968985.2281086743,0.021745154285714247,2017-05-12,126.0,Drama,Guy Ritchie
47 Ronin,192052503.25167307,16548659.38147381,0.0861673714285713,2013-12-25,128.0,Action,Carl Rinsch
47 Ronin,192052503.25167307,16548659.38147381,0.0861673714285713,2013-12-25,128.0,Adventure,Carl Rinsch
47 Ronin,192052503.25167307,16548659.38147381,0.0861673714285713,2013-12-25,128.0,Drama,Carl Rinsch
Jurassic World: Fallen Kingdom,173080360.16518855,1581641480.1509435,9.13819152352941,2018-06-22,128.0,Action,J.A. Bayona
Jurassic World: Fallen Kingdom,173080360.16518855,1581641480.1509435,9.13819152352941,2018-06-22,128.0,Adventure,J.A. Bayona
Jurassic World: Fallen Kingdom,173080360.16518855,1581641480.1509435,9.13819152352941,2018-06-22,128.0,Sci-Fi,J.A. Bayona
Guardians of the Galaxy,183587160.3811841,1008692252.8706915,5.494350752941178,2014-08-01,121.0,Action,James Gunn
Guardians of the Galaxy,183587160.3811841,1008692252.8706915,5.494350752941178,2014-08-01,121.0,Adventure,James Gunn
Guardians of the Galaxy,183587160.3811841,1008692252.8706915,5.494350752941178,2014-08-01,121.0,Comedy,James Gunn
Iron Man 2,199314350.44208825,895261112.0356239,4.491704235294119,2010-05-07,124.0,Action,Jon Favreau
Iron Man 2,199314350.44208825,895261112.0356239,4.491704235294119,2010-05-07,124.0,Adventure,Jon Favreau
Iron Man 2,199314350.44208825,895261112.0356239,4.491704235294119,2010-05-07,124.0,Sci-Fi,Jon Favreau
Captain America: The Winter Soldier,183587160.3811841,868420019.6737252,4.730287335294118,2014-04-04,136.0,Action,Anthony Russo
Captain America: The Winter Soldier,183587160.3811841,868420019.6737252,4.730287335294118,2014-04-04,136.0,Action,Joe Russo
Captain America: The Winter Soldier,183587160.3811841,868420019.6737252,4.730287335294118,2014-04-04,136.0,Adventure,Anthony Russo
Captain America: The Winter Soldier,183587160.3811841,868420019.6737252,4.730287335294118,2014-04-04,136.0,Adventure,Joe Russo
Captain America: The Winter Soldier,183587160.3811841,868420019.6737252,4.730287335294118,2014-04-04,136.0,Sci-Fi,Anthony Russo
Captain America: The Winter Soldier,183587160.3811841,868420019.6737252,4.730287335294118,2014-04-04,136.0,Sci-Fi,Joe Russo
Dawn of the Planet of the Apes,183587160.3811841,809068783.1881717,4.407000911764706,2014-07-11,130.0,Action,Matt Reeves
Dawn of the Planet of the Apes,183587160.3811841,809068783.1881717,4.407000911764706,2014-07-11,130.0,Adventure,Matt Reeves
Dawn of the Planet of the Apes,183587160.3811841,809068783.1881717,4.407000911764706,2014-07-11,130.0,Drama,Matt Reeves
The Polar Express,230077766.01376387,444712972.2252197,1.932881129411765,2004-11-10,,,
Snow White and the Huntsman,189298021.72530642,429994354.77476335,2.2715205941176473,2012-06-01,127.0,Action,Rupert Sanders
Snow White and the Huntsman,189298021.72530642,429994354.77476335,2.2715205941176473,2012-06-01,127.0,Adventure,Rupert Sanders
Snow White and the Huntsman,189298021.72530642,429994354.77476335,2.2715205941176473,2012-06-01,127.0,Drama,Rupert Sanders
Terminator 3: Rise of the Machines,236204836.95652175,574417639.4616522,2.431862305882353,2003-07-01,,,
Van Helsing,230077766.01376387,338757153.40097404,1.4723593647058824,2004-05-07,,,
Dumbo,170000000.0,288887740.0,1.6993396470588236,2019-03-29,112.0,Adventure,Tim Burton
Dumbo,170000000.0,288887740.0,1.6993396470588236,2019-03-29,112.0,Family,Tim Burton
Dumbo,170000000.0,288887740.0,1.6993396470588236,2019-03-29,112.0,Fantasy,Tim Burton
Tomorrowland,183369505.14098147,140292599.8678576,0.7650814117647059,2015-05-22,130.0,Action,Brad Bird
Tomorrowland,183369505.14098147,140292599.8678576,0.7650814117647059,2015-05-22,130.0,Adventure,Brad Bird
Tomorrowland,183369505.14098147,140292599.8678576,0.7650814117647059,2015-05-22,130.0,Family,Brad Bird
Tomorrowland,183369505.14098147,140292599.8678576,0.7650814117647059,2015-05-22,70.0,Documentary,Sarvnaz Alambeigi
Alita: Battle Angel,170000000.0,318686246.0,1.8746249764705882,2019-02-14,122.0,Action,Robert Rodriguez
Alita: Battle Angel,170000000.0,318686246.0,1.8746249764705882,2019-02-14,122.0,Adventure,Robert Rodriguez
Alita: Battle Angel,170000000.0,318686246.0,1.8746249764705882,2019-02-14,122.0,Sci-Fi,Robert Rodriguez
Godzilla: King of the Monsters,170000000.0,214853882.0,1.2638463647058824,2019-05-31,132.0,Action,Michael Dougherty
Godzilla: King of the Monsters,170000000.0,214853882.0,1.2638463647058824,2019-05-31,132.0,Adventure,Michael Dougherty
Godzilla: King of the Monsters,170000000.0,214853882.0,1.2638463647058824,2019-05-31,132.0,Fantasy,Michael Dougherty
Alice Through the Looking Glass,181085093.35144392,195966552.3459774,1.0821793705882352,2016-05-27,113.0,Adventure,James Bobin
Alice Through the Looking Glass,181085093.35144392,195966552.3459774,1.0821793705882352,2016-05-27,113.0,Family,James Bobin
Alice Through the Looking Glass,181085093.35144392,195966552.3459774,1.0821793705882352,2016-05-27,113.0,Fantasy,James Bobin
Shrek Forever After,193452163.66437978,973101268.1110356,5.030190666666667,2010-05-21,93.0,Adventure,Mike Mitchell
Shrek Forever After,193452163.66437978,973101268.1110356,5.030190666666667,2010-05-21,93.0,Animation,Mike Mitchell
Shrek Forever After,193452163.66437978,973101268.1110356,5.030190666666667,2010-05-21,93.0,Comedy,Mike Mitchell
Doctor Strange,175759061.1940485,792563102.2066106,4.509372642424243,2016-11-04,115.0,Action,Scott Derrickson
Doctor Strange,175759061.1940485,792563102.2066106,4.509372642424243,2016-11-04,115.0,Adventure,Scott Derrickson
Doctor Strange,175759061.1940485,792563102.2066106,4.509372642424243,2016-11-04,115.0,Fantasy,Scott Derrickson
Big Hero 6,178187538.01703164,766374510.1969789,4.300943369696969,2014-11-07,102.0,Action,Don Hall
Big Hero 6,178187538.01703164,766374510.1969789,4.300943369696969,2014-11-07,102.0,Action,Chris Williams
Big Hero 6,178187538.01703164,766374510.1969789,4.300943369696969,2014-11-07,102.0,Adventure,Don Hall
Big Hero 6,178187538.01703164,766374510.1969789,4.300943369696969,2014-11-07,102.0,Adventure,Chris Williams
Big Hero 6,178187538.01703164,766374510.1969789,4.300943369696969,2014-11-07,102.0,Animation,Don Hall
Big Hero 6,178187538.01703164,766374510.1969789,4.300943369696969,2014-11-07,102.0,Animation,Chris Williams
How to Train Your Dragon,193452163.66437978,641853437.79198,3.317892266666667,2010-03-26,98.0,Action,Chris Sanders
How to Train Your Dragon,193452163.66437978,641853437.79198,3.317892266666667,2010-03-26,98.0,Action,Dean DeBlois
How to Train Your Dragon,193452163.66437978,641853437.79198,3.317892266666667,2010-03-26,98.0,Adventure,Chris Sanders
How to Train Your Dragon,193452163.66437978,641853437.79198,3.317892266666667,2010-03-26,98.0,Adventure,Dean DeBlois
How to Train Your Dragon,193452163.66437978,641853437.79198,3.317892266666667,2010-03-26,98.0,Animation,Chris Sanders
How to Train Your Dragon,193452163.66437978,641853437.79198,3.317892266666667,2010-03-26,98.0,Animation,Dean DeBlois
Wreck-It Ralph,183730432.8510327,580058353.8249519,3.1571163515151515,2012-11-02,101.0,Adventure,Rich Moore
Wreck-It Ralph,183730432.8510327,580058353.8249519,3.1571163515151515,2012-11-02,101.0,Animation,Rich Moore
Wreck-It Ralph,183730432.8510327,580058353.8249519,3.1571163515151515,2012-11-02,101.0,Comedy,Rich Moore
Interstellar,178187538.01703164,744496982.2956078,4.178165266666666,2014-11-05,169.0,Adventure,Christopher Nolan
Interstellar,178187538.01703164,744496982.2956078,4.178165266666666,2014-11-05,169.0,Drama,Christopher Nolan
Interstellar,178187538.01703164,744496982.2956078,4.178165266666666,2014-11-05,169.0,Sci-Fi,Christopher Nolan
Independence Day: Resurgence,175759061.1940485,343330636.8458837,1.9534164242424248,2016-06-24,120.0,Action,Roland Emmerich
Independence Day: Resurgence,175759061.1940485,343330636.8458837,1.9534164242424248,2016-06-24,120.0,Adventure,Roland Emmerich
Independence Day: Resurgence,175759061.1940485,343330636.8458837,1.9534164242424248,2016-06-24,120.0,Sci-Fi,Roland Emmerich
Cowboys and Aliens,185259519.24744043,128893894.53490952,0.6957477546012273,2011-07-29,,,
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,112.0,Drama,Christophe Gans
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,112.0,Fantasy,Christophe Gans
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,112.0,Romance,Christophe Gans
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,129.0,Family,Bill Condon
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,129.0,Fantasy,Bill Condon
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,129.0,Musical,Bill Condon
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,60.0,Family,Zane Burden
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,60.0,Family,Marilyn Barnes
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,60.0,Fantasy,Zane Burden
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,60.0,Fantasy,Marilyn Barnes
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,60.0,Musical,Zane Burden
Beauty and the Beast,166877937.3368146,1672131399.3890624,10.02008669375,2017-03-17,60.0,Musical,Marilyn Barnes
